0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.55483936163243E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30 3.76801836545913E-30
2.499463215141E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27 2.64760420571932E-27
2.98591248197139E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25 3.16046718573611E-25
1.42653598686769E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23 1.50857436556706E-23
