,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
,-3.222986467947079263e-44,-5.324934164434304870e-44,-5.885453550164231698e-44,-5.885453550164231698e-44
,5.466489739188246208e-29,9.177548500847212827e-29,1.000439536495572475e-28,1.000439536495572475e-28
,3.079536950965910957e-13,5.170155753173033553e-13,5.635958279931463366e-13,5.635958279931463366e-13
,5.043842080110216841e-12,8.355842927298962053e-12,9.083811827736987254e-12,9.083811827736987254e-12
,4.174035769799466777e-11,6.816763126193947642e-11,7.389459183437807610e-11,7.389517470146600431e-11
,2.335144300147362628e-10,3.756573940805196798e-10,4.060202729583295422e-10,4.060304870101560937e-10
,9.968051939424071861e-10,1.578676744884432992e-09,1.701205842863373618e-09,1.701295881950670719e-09
,3.469781351128631286e-09,5.407463365969533697e-09,5.809861036709662585e-09,5.810395720118322060e-09
,1.025029039425362498e-08,1.571157426383251732e-08,1.683059025481270510e-08,1.683300787647112884e-08
,2.629938933296216419e-08,3.961549666087194055e-08,4.230848560382582946e-08,4.231737804616386711e-08
,5.918148460182237613e-08,8.747237956185927032e-08,9.311921189691929612e-08,9.314688043104979442e-08
,1.163496250455864356e-07,1.682282970705273328e-07,1.784401462145979167e-07,1.785145116173225688e-07
,1.948396430861976114e-07,2.737378110850841040e-07,2.890104155994777102e-07,2.891843564611917827e-07
,2.559466452112246770e-07,3.423303951421985403e-07,3.585703325370559469e-07,3.589214259136497276e-07
,1.755453382656924077e-07,1.905265634150055121e-07,1.920785877018715837e-07,1.926676560515261372e-07
,-3.375068899913458154e-07,-5.938003369010402821e-07,-6.458006964749074541e-07,-6.450804903579410166e-07
,-1.851903903116181027e-06,-2.786518507491564378e-06,-2.970241666844231077e-06,-2.970048853967455216e-06
,-5.324145604390650988e-06,-7.642281161679420620e-06,-8.091965355561114848e-06,-8.094315489870496094e-06
,-1.213222185469930992e-05,-1.687821531959343702e-05,-1.779143167368602008e-05,-1.780115053406916559e-05
,-2.389226574450731277e-05,-3.233722236473113298e-05,-3.395385647309012711e-05,-3.398086482775397599e-05
,-4.185693251201882958e-05,-5.508266985998488963e-05,-5.760879867011681199e-05,-5.767112452303990722e-05
,-6.567895616171881557e-05,-8.369448187295347452e-05,-8.714256546227261424e-05,-8.726939267944544554e-05
,-9.141490590991452336e-05,-1.117089341278187931e-04,-1.156380894826725125e-04,-1.158710147137753665e-04
,-1.089063589461147785e-04,-1.245356543222442269e-04,-1.277101982850581408e-04,-1.280994765693321824e-04
,-9.913556277751922607e-05,-9.679236245574429631e-05,-9.683487587608397007e-05,-9.742555994307622313e-05
,-3.274053597124293447e-05,8.325567250722087920e-06,1.513993720436701551e-05,1.433764464309206232e-05
,1.286237820750102401e-04,2.356012701056897640e-04,2.542082802392542362e-04,2.532698854338377714e-04
,4.263244627509266138e-04,6.285161362029612064e-04,6.643870146945118904e-04,6.635467289015650749e-04
,8.931790362112224102e-04,1.213731127791106701e-03,1.271562883630394936e-03,1.271302346140146255e-03
,1.537026604637503624e-03,1.981433015316724777e-03,2.063321880996227264e-03,2.064456464722752571e-03
,2.322788815945386887e-03,2.866789931431412697e-03,2.970291068777441978e-03,2.974022645503282547e-03
,3.159051761031150818e-03,3.740372369065880775e-03,3.857108531519770622e-03,3.865006146952509880e-03
,3.896720241755247116e-03,4.415881820023059845e-03,4.531458485871553421e-03,4.545327275991439819e-03
,4.346265923231840134e-03,4.680505022406578064e-03,4.776295740157365799e-03,4.797912668436765671e-03
,4.315697122365236282e-03,4.346411209553480148e-03,4.403252620249986649e-03,4.433972295373678207e-03
,3.664060961455106735e-03,3.312818473204970360e-03,3.315929323434829712e-03,3.356220200657844543e-03
,2.357178134843707085e-03,1.620036782696843147e-03,1.563793630339205265e-03,1.612796098925173283e-03
,5.067893071100115776e-04,-5.260538891889154911e-04,-6.351339397951960564e-04,-5.799019709229469299e-04
,-1.625278033316135406e-03,-2.775395987555384636e-03,-2.918804530054330826e-03,-2.861473243683576584e-03
,-3.668128279969096184e-03,-4.703880753368139267e-03,-4.854787141084671021e-03,-4.800813738256692886e-03
,-5.223662592470645905e-03,-5.917160306125879288e-03,-6.046730559319257736e-03,-6.002229638397693634e-03
,-5.968727171421051025e-03,-6.157676223665475845e-03,-6.242085248231887817e-03,-6.212908308953046799e-03
,-5.745820701122283936e-03,-5.378792062401771545e-03,-5.404609255492687225e-03,-5.395341198891401291e-03
,-4.610408097505569458e-03,-3.758279373869299889e-03,-3.724450711160898209e-03,-3.737545572221279144e-03
,-2.815584186464548111e-03,-1.643987256102263927e-03,-1.559961005114018917e-03,-1.595205860212445259e-03
,-7.367394282482564449e-04,5.502895801328122616e-04,6.692598690278828144e-04,6.148129468783736229e-04
,1.238436438143253326e-03,2.461633412167429924e-03,2.599938772618770599e-03,2.531561069190502167e-03
,2.815638203173875809e-03,3.866074141114950180e-03,4.011805634945631027e-03,3.936287481337785721e-03
,3.858253359794616699e-03,4.709249362349510193e-03,4.855563864111900330e-03,4.780196119099855423e-03
,4.390532150864601135e-03,5.075364373624324799e-03,5.219196900725364685e-03,5.150755401700735092e-03
,4.545171279460191727e-03,5.115060601383447647e-03,5.254392512142658234e-03,5.198314785957336426e-03
,4.482901189476251602e-03,4.967099986970424652e-03,5.098430439829826355e-03,5.058328155428171158e-03
,4.320510197430849075e-03,4.706635139882564545e-03,4.823958966881036758e-03,4.801499657332897186e-03
